timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,Latency
1370296733783,352,Create Object,201,Created,Fedora 4 1-1,text,true,216,352
1370296734153,376,Create Datastream Path,201,Created,Fedora 4 1-1,text,true,240,376
1370296734544,579,Create Datastream,201,Created,Fedora 4 1-1,,true,183,579
1370296735146,148,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370296735314,164,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370296735502,137,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370296735662,127,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370296735812,136,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370296735962,334,Create Datastream,201,Created,Fedora 4 1-1,,true,183,334
1370296736315,160,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370296736494,127,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370296736643,128,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370296736793,145,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370296736961,136,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370296737111,328,Create Datastream,201,Created,Fedora 4 1-1,,true,183,328
1370296737462,157,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370296737642,108,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370296737773,116,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370296737912,107,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370296738041,111,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370296738164,300,Create Datastream,201,Created,Fedora 4 1-1,,true,183,300
1370296738485,150,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370296738655,122,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370296738806,168,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370296738995,95,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370296739111,95,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370296739215,316,Create Datastream,201,Created,Fedora 4 1-1,,true,183,316
1370296739552,112,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370296739683,97,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370296739800,107,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370296739929,94,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370296740042,94,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370296740145,14,Read Datastream,200,OK,Fedora 4 1-1,text,true,305,14
1370296740172,14,Read Datastream,200,OK,Fedora 4 1-1,text,true,305,14
1370296740195,15,Read Datastream,200,OK,Fedora 4 1-1,text,true,305,15
1370296740220,15,Read Datastream,200,OK,Fedora 4 1-1,text,true,305,15
1370296740244,17,Read Datastream,200,OK,Fedora 4 1-1,text,true,305,17
1370296740272,51,Read Object,200,OK,Fedora 4 1-1,text,true,5249,38
1370296740329,300,Delete Object,204,No Content,Fedora 4 1-1,,true,91,0
1370296740642,249,Create Object,201,Created,Fedora 4 1-1,text,true,216,249
1370296740902,230,Create Datastream Path,201,Created,Fedora 4 1-1,text,true,240,230
1370296741142,271,Create Datastream,201,Created,Fedora 4 1-1,,true,183,271
1370296741431,116,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
