timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,Latency
1370297088122,348,Create Object,201,Created,Fedora 4 1-1,text,true,216,348
1370297088489,410,Create Datastream Path,201,Created,Fedora 4 1-1,text,true,240,410
1370297088910,405,Create Datastream,201,Created,Fedora 4 1-1,,true,183,405
1370297089337,185,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297089546,155,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297089725,176,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297089925,149,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297090096,152,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297090258,340,Create Datastream,201,Created,Fedora 4 1-1,,true,183,340
1370297090618,169,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297090807,150,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297090977,167,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297091166,143,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297091328,150,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297091488,322,Create Datastream,201,Created,Fedora 4 1-1,,true,183,322
1370297091829,132,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297091986,134,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297092144,131,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297092296,129,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297092447,149,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297092607,341,Create Datastream,201,Created,Fedora 4 1-1,,true,183,341
1370297092969,141,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297093139,179,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297093337,113,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297093473,118,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297093613,105,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297093728,282,Create Datastream,201,Created,Fedora 4 1-1,,true,183,282
1370297094033,125,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297094176,126,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297094323,111,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297094454,148,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297094623,106,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297094738,23,Read Datastream,200,OK,Fedora 4 1-1,text,true,8876,23
1370297094774,15,Read Datastream,200,OK,Fedora 4 1-1,text,true,9374,15
1370297094798,16,Read Datastream,200,OK,Fedora 4 1-1,text,true,8826,15
1370297094825,14,Read Datastream,200,OK,Fedora 4 1-1,text,true,9615,14
1370297094847,17,Read Datastream,200,OK,Fedora 4 1-1,text,true,9938,17
1370297094875,43,Read Object,200,OK,Fedora 4 1-1,text,true,5249,33
1370297094923,279,Delete Object,204,No Content,Fedora 4 1-1,,true,91,0
1370297095215,223,Create Object,201,Created,Fedora 4 1-1,text,true,216,222
1370297095446,219,Create Datastream Path,201,Created,Fedora 4 1-1,text,true,240,219
1370297095675,281,Create Datastream,201,Created,Fedora 4 1-1,,true,183,281
1370297095975,113,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297096106,113,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297096241,129,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297096391,122,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297096533,116,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297096657,291,Create Datastream,201,Created,Fedora 4 1-1,,true,183,291
1370297096966,121,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297097104,106,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297097232,108,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297097363,116,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297097502,117,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297097627,238,Create Datastream,201,Created,Fedora 4 1-1,,true,183,238
1370297097883,142,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297098043,150,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297098213,101,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297098333,99,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297098451,103,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297098565,260,Create Datastream,201,Created,Fedora 4 1-1,,true,183,260
1370297098844,124,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297098985,107,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297099112,120,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297099251,103,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297099372,125,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297099506,231,Create Datastream,201,Created,Fedora 4 1-1,,true,183,231
1370297099753,124,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297099893,103,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297100013,112,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297100143,107,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297100271,111,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297100393,18,Read Datastream,200,OK,Fedora 4 1-1,text,true,8545,17
1370297100422,29,Read Datastream,200,OK,Fedora 4 1-1,text,true,8805,29
1370297100462,16,Read Datastream,200,OK,Fedora 4 1-1,text,true,9703,16
1370297100486,16,Read Datastream,200,OK,Fedora 4 1-1,text,true,9083,15
1370297100511,15,Read Datastream,200,OK,Fedora 4 1-1,text,true,9639,15
1370297100535,35,Read Object,200,OK,Fedora 4 1-1,text,true,5249,25
1370297100577,254,Delete Object,204,No Content,Fedora 4 1-1,,true,91,0
1370297100843,191,Create Object,201,Created,Fedora 4 1-1,text,true,216,191
1370297101044,189,Create Datastream Path,201,Created,Fedora 4 1-1,text,true,240,189
1370297101244,222,Create Datastream,201,Created,Fedora 4 1-1,,true,183,222
1370297101484,130,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297101632,133,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297101783,106,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297101910,102,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297102033,103,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297102146,216,Create Datastream,201,Created,Fedora 4 1-1,,true,183,216
1370297102383,119,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297102521,112,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297102652,103,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297102773,135,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297102930,106,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297103045,216,Create Datastream,201,Created,Fedora 4 1-1,,true,183,216
1370297103282,170,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297103472,110,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297103602,97,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297103721,98,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297103840,99,Update Datastream,204,No Content,Fedora 4 1-1,,true,91,0
1370297103951,225,Create Datastream,201,Created,Fedora 4 1-1,,true,183,225
1370297104194,102,Update Datastream,204,No Content,Fedora 4 1-1,,true,110,0
