timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,Latency
1360041834276,601,Delete Object,204,No Content,Threadgroup 1-1,,true,115,0
1360041834278,1027,Delete Object,204,No Content,Threadgroup 1-5,,true,115,0
1360041834942,605,Create Object,201,Created,Threadgroup 1-1,text,true,158,605
1360041834276,1830,Delete Object,204,No Content,Threadgroup 1-2,,true,115,0
1360041835614,489,Create Binary Resource,201,Created,Threadgroup 1-1,text,true,234,489
1360041835393,916,Create Object,201,Created,Threadgroup 1-5,text,true,158,916
1360041836157,370,Create Object,201,Created,Threadgroup 1-2,text,true,158,370
1360041836181,532,Create Binary Resource,201,Created,Threadgroup 1-1,text,true,234,532
1360041834278,2701,Delete Object,204,No Content,Threadgroup 1-4,,true,115,0
1360041836372,818,Create Binary Resource,201,Created,Threadgroup 1-5,text,true,234,818
1360041836787,482,Create Binary Resource,201,Created,Threadgroup 1-1,text,true,234,482
1360041836586,762,Create Binary Resource,201,Created,Threadgroup 1-2,text,true,234,762
1360041834278,3352,Delete Object,204,No Content,Threadgroup 1-3,,true,115,0
1360041837069,720,Create Object,201,Created,Threadgroup 1-4,text,true,158,720
1360041837332,538,Create Binary Resource,201,Created,Threadgroup 1-1,text,true,234,538
1360041837665,506,Create Object,201,Created,Threadgroup 1-3,text,true,158,506
1360041837249,1010,Create Binary Resource,201,Created,Threadgroup 1-5,text,true,234,1010
1360041837831,430,Create Binary Resource,201,Created,Threadgroup 1-4,text,true,234,430
1360041837400,1061,Create Binary Resource,201,Created,Threadgroup 1-2,text,true,234,1061
1360041837920,680,Create Binary Resource,201,Created,Threadgroup 1-1,text,true,234,680
1360041838214,595,Create Binary Resource,201,Created,Threadgroup 1-3,text,true,234,595
1360041838312,678,Create Binary Resource,201,Created,Threadgroup 1-5,text,true,234,678
1360041838331,884,Create Binary Resource,201,Created,Threadgroup 1-4,text,true,234,884
1360041838579,853,Create Binary Resource,201,Created,Threadgroup 1-2,text,true,234,853
1360041839036,487,Create Binary Resource,201,Created,Threadgroup 1-5,text,true,234,487
1360041838647,1062,Create Binary Resource,201,Created,Threadgroup 1-1,text,true,234,1062
1360041838857,1053,Create Binary Resource,201,Created,Threadgroup 1-3,text,true,234,1053
1360041839258,868,Create Binary Resource,201,Created,Threadgroup 1-4,text,true,234,868
1360041839957,258,Create Binary Resource,201,Created,Threadgroup 1-3,text,true,234,258
1360041839476,979,Create Binary Resource,201,Created,Threadgroup 1-2,text,true,234,979
1360041839569,983,Create Binary Resource,201,Created,Threadgroup 1-5,text,true,234,983
1360041839767,1004,Create Binary Resource,201,Created,Threadgroup 1-1,text,true,234,1004
1360041840497,503,Create Binary Resource,201,Created,Threadgroup 1-2,text,true,234,503
1360041840168,932,Create Binary Resource,201,Created,Threadgroup 1-4,text,true,234,932
1360041840814,364,Create Binary Resource,201,Created,Threadgroup 1-1,text,true,234,364
1360041840474,926,Create Binary Resource,201,Created,Threadgroup 1-3,text,true,234,926
1360041841135,345,Create Binary Resource,201,Created,Threadgroup 1-4,text,true,234,345
1360041840597,1100,Create Binary Resource,201,Created,Threadgroup 1-5,text,true,234,1100
1360041841044,825,Create Binary Resource,201,Created,Threadgroup 1-2,text,true,234,825
1360041841208,846,Create Binary Resource,201,Created,Threadgroup 1-1,text,true,234,846
1360041841435,804,Create Binary Resource,201,Created,Threadgroup 1-3,text,true,234,804
1360041841514,904,Create Binary Resource,201,Created,Threadgroup 1-4,text,true,234,904
1360041841727,872,Create Binary Resource,201,Created,Threadgroup 1-5,text,true,234,872
1360041841905,939,Create Binary Resource,201,Created,Threadgroup 1-2,text,true,234,939
1360041842086,1012,Create Binary Resource,201,Created,Threadgroup 1-1,text,true,234,1012
1360041843127,18,Get Object,200,OK,Threadgroup 1-1,text,true,678,18
1360041843163,29,Read Binary Resource,200,OK,Threadgroup 1-1,text,true,1350,29
1360041842482,719,Create Binary Resource,201,Created,Threadgroup 1-4,text,true,234,719
1360041842636,650,Create Binary Resource,201,Created,Threadgroup 1-5,text,true,234,650
1360041843212,84,Read Binary Resource,200,OK,Threadgroup 1-1,text,true,1479,84
1360041843313,94,Read Binary Resource,200,OK,Threadgroup 1-1,text,true,1438,94
1360041842275,1212,Create Binary Resource,201,Created,Threadgroup 1-3,text,true,234,1212
1360041843423,114,Read Binary Resource,200,OK,Threadgroup 1-1,text,true,1276,114
1360041843237,343,Create Binary Resource,201,Created,Threadgroup 1-4,text,true,234,343
1360041843551,136,Read Binary Resource,200,OK,Threadgroup 1-1,text,true,1160,136
1360041842879,820,Create Binary Resource,201,Created,Threadgroup 1-2,text,true,234,820
1360041843700,33,Read Binary Resource,200,OK,Threadgroup 1-1,text,true,1395,33
1360041843743,27,Read Binary Resource,200,OK,Threadgroup 1-1,text,true,1223,27
1360041843788,14,Read Binary Resource,200,OK,Threadgroup 1-1,text,true,1219,14
1360041843819,79,Read Binary Resource,200,OK,Threadgroup 1-1,text,true,1505,79
1360041843416,494,Create Binary Resource,201,Created,Threadgroup 1-5,text,true,234,494
1360041843912,37,Read Binary Resource,200,OK,Threadgroup 1-1,text,true,1480,37
1360041843726,275,Create Binary Resource,201,Created,Threadgroup 1-2,text,true,234,275
1360041843516,684,Create Binary Resource,201,Created,Threadgroup 1-3,text,true,234,684
1360041843943,347,Create Binary Resource,201,Created,Threadgroup 1-5,text,true,234,347
1360041844314,7,Get Object,200,OK,Threadgroup 1-5,text,true,678,7
1360041844335,43,Read Binary Resource,200,OK,Threadgroup 1-5,text,true,1269,43
1360041844033,349,Create Binary Resource,201,Created,Threadgroup 1-2,text,true,234,348
1360041844406,12,Get Object,200,OK,Threadgroup 1-2,text,true,678,12
1360041844399,26,Read Binary Resource,200,OK,Threadgroup 1-5,text,true,1295,26
1360041844438,15,Read Binary Resource,200,OK,Threadgroup 1-2,text,true,1289,15
1360041844448,18,Read Binary Resource,200,OK,Threadgroup 1-5,text,true,1416,18
1360041844464,117,Read Binary Resource,200,OK,Threadgroup 1-2,text,true,1181,117
1360041844477,162,Read Binary Resource,200,OK,Threadgroup 1-5,text,true,1315,162
1360041843975,839,Delete Object,204,No Content,Threadgroup 1-1,,true,115,0
1360041844598,218,Read Binary Resource,200,OK,Threadgroup 1-2,text,true,1288,218
1360041844658,165,Read Binary Resource,200,OK,Threadgroup 1-5,text,true,1256,165
1360041843612,1206,Create Binary Resource,201,Created,Threadgroup 1-4,text,true,234,1206
1360041844846,11,Read Binary Resource,200,OK,Threadgroup 1-2,text,true,1370,11
1360041844842,26,Read Binary Resource,200,OK,Threadgroup 1-5,text,true,1552,26
1360041844870,26,Read Binary Resource,200,OK,Threadgroup 1-2,text,true,1528,26
1360041844881,18,Read Binary Resource,200,OK,Threadgroup 1-5,text,true,1239,18
1360041845003,25,Read Binary Resource,200,OK,Threadgroup 1-5,text,true,1346,25
1360041845007,21,Read Binary Resource,200,OK,Threadgroup 1-2,text,true,1346,21
1360041844232,801,Create Binary Resource,201,Created,Threadgroup 1-3,text,true,234,801
1360041845048,9,Read Binary Resource,200,OK,Threadgroup 1-5,text,true,1404,9
1360041845046,14,Read Binary Resource,200,OK,Threadgroup 1-2,text,true,1356,14
