timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,Latency
1360042770370,496,Delete Object,204,No Content,Threadgroup 1-2,,true,115,0
1360042770372,838,Delete Object,204,No Content,Threadgroup 1-5,,true,115,0
1360042770940,470,Create Object,201,Created,Threadgroup 1-2,text,true,158,469
1360042770370,1423,Delete Object,204,No Content,Threadgroup 1-4,,true,115,0
1360042771297,692,Create Object,201,Created,Threadgroup 1-5,text,true,158,692
1360042771475,605,Create Binary Resource,201,Created,Threadgroup 1-2,text,true,234,605
1360042770372,2103,Delete Object,204,No Content,Threadgroup 1-1,,true,115,0
1360042771848,877,Create Object,201,Created,Threadgroup 1-4,text,true,158,877
1360042772052,668,Create Binary Resource,201,Created,Threadgroup 1-5,text,true,234,668
1360042772166,740,Create Binary Resource,201,Created,Threadgroup 1-2,text,true,234,740
1360042770370,2745,Delete Object,204,No Content,Threadgroup 1-3,,true,115,0
1360042772531,762,Create Object,201,Created,Threadgroup 1-1,text,true,158,762
1360042773155,464,Create Object,201,Created,Threadgroup 1-3,text,true,158,464
1360042772825,1112,Create Binary Resource,201,Created,Threadgroup 1-4,text,true,234,1112
1360042772832,1112,Create Binary Resource,201,Created,Threadgroup 1-5,text,true,234,1112
1360042772962,1148,Create Binary Resource,201,Created,Threadgroup 1-2,text,true,234,1148
1360042773337,1002,Create Binary Resource,201,Created,Threadgroup 1-1,text,true,234,1002
1360042773666,763,Create Binary Resource,201,Created,Threadgroup 1-3,text,true,234,763
1360042773985,733,Create Binary Resource,201,Created,Threadgroup 1-4,text,true,234,733
1360042774008,933,Create Binary Resource,201,Created,Threadgroup 1-5,text,true,234,933
1360042774159,784,Create Binary Resource,201,Created,Threadgroup 1-2,text,true,234,784
1360042774390,641,Create Binary Resource,201,Created,Threadgroup 1-1,text,true,234,641
1360042774486,803,Create Binary Resource,201,Created,Threadgroup 1-3,text,true,234,803
1360042774992,629,Create Binary Resource,201,Created,Threadgroup 1-5,text,true,234,629
1360042774844,863,Create Binary Resource,201,Created,Threadgroup 1-4,text,true,234,863
1360042774999,802,Create Binary Resource,201,Created,Threadgroup 1-2,text,true,234,802
1360042775341,619,Create Binary Resource,201,Created,Threadgroup 1-3,text,true,234,619
1360042775078,983,Create Binary Resource,201,Created,Threadgroup 1-1,text,true,234,983
1360042775670,719,Create Binary Resource,201,Created,Threadgroup 1-5,text,true,234,719
1360042775756,859,Create Binary Resource,201,Created,Threadgroup 1-4,text,true,234,859
