timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,Latency
1359842823360,2,Debug Sampler,200,OK,Fedora group 1-1,text,true,1031,0
1359842824716,420,Fedora Delete Object Request,200,OK,Fedora group 1-1,text,true,243,420
1359842825200,109,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,286,108
1359842825418,3400,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1145,3400
1359842828980,5592,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1145,5592
1359842834755,4083,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1145,4083
1359842838928,4796,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1144,4796
1359842843801,3516,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1144,3515
1359842847404,6098,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1145,6098
1359842853577,3700,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1144,3700
1359842857342,4693,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1144,4693
1359842862100,5689,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1145,5689
1359842867880,4638,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1150,4638
1359842872570,378,Fedora Get Object Request,200,OK,Fedora group 1-1,text,true,2834,378
1359842872967,2524,Fedora Read Binary Resource Request,200,OK,Fedora group 1-1,text,true,104924562,577
1359842875516,2440,Fedora Read Binary Resource Request,200,OK,Fedora group 1-1,text,true,119100390,185
1359842877989,2594,Fedora Read Binary Resource Request,200,OK,Fedora group 1-1,text,true,114139006,310
1359842880600,2700,Fedora Read Binary Resource Request,200,OK,Fedora group 1-1,text,true,97317821,325
1359842883460,1635,Fedora Read Binary Resource Request,200,OK,Fedora group 1-1,text,true,86352054,314
1359842885113,1656,Fedora Read Binary Resource Request,200,OK,Fedora group 1-1,text,true,110693446,293
1359842886784,1036,Fedora Read Binary Resource Request,200,OK,Fedora group 1-1,text,true,91279917,61
