timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,Latency
1359842572928,2,Debug Sampler,200,OK,Fedora group 1-1,text,true,1024,0
1359842573475,211,Fedora Delete Object Request,200,OK,Fedora group 1-1,text,true,243,211
1359842573748,110,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,286,110
1359842573945,174,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1142,173
1359842574218,125,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1142,125
1359842574464,231,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1142,231
1359842574776,84,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1141,84
1359842574938,90,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1141,90
1359842575101,73,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1142,73
1359842575282,55,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1141,55
1359842575404,96,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1141,96
1359842575623,97,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1142,97
1359842575829,87,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1147,87
1359842575956,18,Fedora Get Object Request,200,OK,Fedora group 1-1,text,true,2834,18
1359842575999,14,Fedora Read Binary Resource Request,200,OK,Fedora group 1-1,text,true,102927,13
1359842576037,17,Fedora Read Binary Resource Request,200,OK,Fedora group 1-1,text,true,116771,16
1359842576076,14,Fedora Read Binary Resource Request,200,OK,Fedora group 1-1,text,true,111923,13
1359842576119,32,Fedora Read Binary Resource Request,200,OK,Fedora group 1-1,text,true,95499,32
1359842576197,11,Fedora Read Binary Resource Request,200,OK,Fedora group 1-1,text,true,84796,11
1359842576253,12,Fedora Read Binary Resource Request,200,OK,Fedora group 1-1,text,true,108551,11
1359842576296,11,Fedora Read Binary Resource Request,200,OK,Fedora group 1-1,text,true,89609,11
1359842576357,10,Fedora Read Binary Resource Request,200,OK,Fedora group 1-1,text,true,90719,10
1359842576413,11,Fedora Read Binary Resource Request,200,OK,Fedora group 1-1,text,true,118474,10
1359842576444,10,Fedora Read Binary Resource Request,200,OK,Fedora group 1-1,text,true,116760,9
1359842576487,0,Debug Sampler,200,OK,Fedora group 1-1,text,true,1358,0
1359842576518,67,Fedora Delete Object Request,200,OK,Fedora group 1-1,text,true,243,67
1359842576649,161,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,286,161
1359842576851,137,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1141,137
1359842577055,133,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1141,133
1359842577285,123,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1142,123
1359842577498,90,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1142,90
1359842577682,96,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1141,96
1359842577868,99,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1142,99
1359842578069,90,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1141,90
1359842578217,92,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1142,92
1359842578347,91,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1142,91
1359842578477,92,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1147,92
1359842578594,16,Fedora Get Object Request,200,OK,Fedora group 1-1,text,true,2834,16
1359842578627,14,Fedora Read Binary Resource Request,200,OK,Fedora group 1-1,text,true,96015,14
1359842578657,15,Fedora Read Binary Resource Request,200,OK,Fedora group 1-1,text,true,97641,14
1359842578864,15,Fedora Read Binary Resource Request,200,OK,Fedora group 1-1,text,true,110758,15
1359842578895,15,Fedora Read Binary Resource Request,200,OK,Fedora group 1-1,text,true,100385,15
1359842578925,15,Fedora Read Binary Resource Request,200,OK,Fedora group 1-1,text,true,94498,15
1359842578956,14,Fedora Read Binary Resource Request,200,OK,Fedora group 1-1,text,true,123256,14
1359842578986,14,Fedora Read Binary Resource Request,200,OK,Fedora group 1-1,text,true,92078,14
1359842579015,15,Fedora Read Binary Resource Request,200,OK,Fedora group 1-1,text,true,104095,15
1359842579045,15,Fedora Read Binary Resource Request,200,OK,Fedora group 1-1,text,true,108644,15
1359842579076,15,Fedora Read Binary Resource Request,200,OK,Fedora group 1-1,text,true,109912,14
1359842579115,0,Debug Sampler,200,OK,Fedora group 1-1,text,true,1358,0
1359842579133,95,Fedora Delete Object Request,200,OK,Fedora group 1-1,text,true,242,95
1359842579252,111,Fedora Create Object Request,201,Created,Fedora group 1-1,text,true,286,111
1359842579389,129,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1141,129
1359842579552,129,Fedora Create Binary Resource Request,201,Created,Fedora group 1-1,text,true,1160,129
