timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,Latency
1360859896658,377,Delete Object,200,OK,Threadgroup 1-4,text,true,224,377
1360859896722,314,Delete Object,200,OK,Threadgroup 1-5,text,true,224,314
1360859896659,376,Delete Object,200,OK,Threadgroup 1-2,text,true,224,376
1360859896659,378,Delete Object,200,OK,Threadgroup 1-3,text,true,224,378
1360859896659,377,Delete Object,200,OK,Threadgroup 1-1,text,true,224,377
1360859897202,150,Create Object,201,Created,Threadgroup 1-2,text,true,280,150
1360859897186,204,Create Object,201,Created,Threadgroup 1-5,text,true,280,204
1360859897204,230,Create Object,201,Created,Threadgroup 1-1,text,true,280,230
1360859897186,303,Create Object,201,Created,Threadgroup 1-4,text,true,280,303
1360859897446,96,Create Binary Resource,201,Created,Threadgroup 1-2,text,true,1120,96
1360859897188,382,Create Object,201,Created,Threadgroup 1-3,text,true,280,382
1360859897507,82,Create Binary Resource,201,Created,Threadgroup 1-5,text,true,1120,82
1360859897546,58,Create Binary Resource,201,Created,Threadgroup 1-1,text,true,1120,58
1360859897577,43,Create Binary Resource,201,Created,Threadgroup 1-4,text,true,1120,43
1360859897696,58,Modify Binary Resource,200,OK,Threadgroup 1-2,text,true,1044,58
1360859897774,43,Create Binary Resource,201,Created,Threadgroup 1-3,text,true,1120,43
1360859897759,51,Modify Binary Resource,200,OK,Threadgroup 1-1,text,true,1044,51
1360859897801,47,Modify Binary Resource,200,OK,Threadgroup 1-4,text,true,1044,47
1360859897800,59,Modify Binary Resource,200,OK,Threadgroup 1-5,text,true,1044,59
1360859897977,59,Modify Binary Resource,200,OK,Threadgroup 1-2,text,true,1044,59
1360859898046,61,Modify Binary Resource,200,OK,Threadgroup 1-4,text,true,1044,61
1360859898047,66,Modify Binary Resource,200,OK,Threadgroup 1-5,text,true,1044,66
1360859898033,47,Modify Binary Resource,200,OK,Threadgroup 1-3,text,true,1044,47
1360859898047,52,Modify Binary Resource,200,OK,Threadgroup 1-1,text,true,1044,52
1360859898132,73,Modify Binary Resource,200,OK,Threadgroup 1-2,text,true,1044,73
1360859898257,54,Modify Binary Resource,200,OK,Threadgroup 1-5,text,true,1044,54
1360859898304,44,Modify Binary Resource,200,OK,Threadgroup 1-1,text,true,1044,44
1360859898280,65,Modify Binary Resource,200,OK,Threadgroup 1-3,text,true,1044,65
1360859898303,57,Modify Binary Resource,200,OK,Threadgroup 1-2,text,true,1044,57
1360859898291,66,Modify Binary Resource,200,OK,Threadgroup 1-4,text,true,1044,66
1360859898473,55,Modify Binary Resource,200,OK,Threadgroup 1-5,text,true,1044,55
1360859898486,74,Modify Binary Resource,200,OK,Threadgroup 1-4,text,true,1044,74
1360859898502,69,Modify Binary Resource,200,OK,Threadgroup 1-2,text,true,1044,69
1360859898487,78,Modify Binary Resource,200,OK,Threadgroup 1-3,text,true,1044,78
1360859898504,61,Modify Binary Resource,200,OK,Threadgroup 1-1,text,true,1044,61
1360859898609,50,Modify Binary Resource,200,OK,Threadgroup 1-5,text,true,1044,50
1360859898680,43,Modify Binary Resource,200,OK,Threadgroup 1-3,text,true,1044,43
1360859898681,41,Modify Binary Resource,200,OK,Threadgroup 1-1,text,true,1044,41
1360859898657,79,Modify Binary Resource,200,OK,Threadgroup 1-2,text,true,1044,79
1360859898689,48,Modify Binary Resource,200,OK,Threadgroup 1-4,text,true,1044,48
1360859898720,49,Modify Binary Resource,200,OK,Threadgroup 1-5,text,true,1044,49
1360859898831,47,Modify Binary Resource,200,OK,Threadgroup 1-3,text,true,1044,47
1360859898844,89,Modify Binary Resource,200,OK,Threadgroup 1-5,text,true,1044,89
1360859898860,69,Modify Binary Resource,200,OK,Threadgroup 1-4,text,true,1044,69
1360859898849,87,Modify Binary Resource,200,OK,Threadgroup 1-1,text,true,1044,87
1360859898834,90,Modify Binary Resource,200,OK,Threadgroup 1-2,text,true,1044,90
1360859898932,62,Modify Binary Resource,200,OK,Threadgroup 1-3,text,true,1044,62
1360859899054,54,Modify Binary Resource,200,OK,Threadgroup 1-1,text,true,1044,54
1360859899031,75,Modify Binary Resource,200,OK,Threadgroup 1-5,text,true,1044,75
1360859899043,70,Modify Binary Resource,200,OK,Threadgroup 1-2,text,true,1044,70
