timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,Latency
1360866413829,392,Delete Object,200,OK,Threadgroup 1-1,text,true,224,392
1360866414277,105,Create Object,201,Created,Threadgroup 1-1,text,true,280,105
1360866414470,119,Create Binary Resource,201,Created,Threadgroup 1-1,text,true,1119,119
1360866414695,58,Modify Binary Resource,200,OK,Threadgroup 1-1,text,true,1043,57
1360866414846,48,Modify Binary Resource,200,OK,Threadgroup 1-1,text,true,1043,48
1360866414967,80,Modify Binary Resource,200,OK,Threadgroup 1-1,text,true,1043,80
1360866415121,48,Modify Binary Resource,200,OK,Threadgroup 1-1,text,true,1043,48
1360866415241,49,Modify Binary Resource,200,OK,Threadgroup 1-1,text,true,1043,49
1360866415352,50,Modify Binary Resource,200,OK,Threadgroup 1-1,text,true,1043,50
1360866415458,50,Modify Binary Resource,200,OK,Threadgroup 1-1,text,true,1043,50
1360866415563,62,Modify Binary Resource,200,OK,Threadgroup 1-1,text,true,1043,62
1360866415673,64,Modify Binary Resource,200,OK,Threadgroup 1-1,text,true,1043,64
1360866415782,55,Modify Binary Resource,200,OK,Threadgroup 1-1,text,true,1045,55
1360866415884,55,Create Binary Resource,201,Created,Threadgroup 1-1,text,true,1119,55
1360866415989,45,Modify Binary Resource,200,OK,Threadgroup 1-1,text,true,1043,45
1360866416083,63,Modify Binary Resource,200,OK,Threadgroup 1-1,text,true,1043,63
1360866416191,61,Modify Binary Resource,200,OK,Threadgroup 1-1,text,true,1043,61
1360866416303,53,Modify Binary Resource,200,OK,Threadgroup 1-1,text,true,1043,53
1360866416399,78,Modify Binary Resource,200,OK,Threadgroup 1-1,text,true,1043,78
1360866416519,62,Modify Binary Resource,200,OK,Threadgroup 1-1,text,true,1043,62
1360866416626,58,Modify Binary Resource,200,OK,Threadgroup 1-1,text,true,1043,58
1360866416726,61,Modify Binary Resource,200,OK,Threadgroup 1-1,text,true,1043,61
1360866416837,55,Modify Binary Resource,200,OK,Threadgroup 1-1,text,true,1043,55
1360866416935,74,Modify Binary Resource,200,OK,Threadgroup 1-1,text,true,1045,74
1360866417062,54,Create Binary Resource,201,Created,Threadgroup 1-1,text,true,1119,54
1360866417157,74,Modify Binary Resource,200,OK,Threadgroup 1-1,text,true,1043,74
1360866417274,57,Modify Binary Resource,200,OK,Threadgroup 1-1,text,true,1043,57
1360866417375,73,Modify Binary Resource,200,OK,Threadgroup 1-1,text,true,1043,73
1360866417493,50,Modify Binary Resource,200,OK,Threadgroup 1-1,text,true,1043,49
1360866417584,66,Modify Binary Resource,200,OK,Threadgroup 1-1,text,true,1043,66
1360866417693,46,Modify Binary Resource,200,OK,Threadgroup 1-1,text,true,1043,45
1360866417787,58,Modify Binary Resource,200,OK,Threadgroup 1-1,text,true,1043,58
