timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,Latency
1371670415577,27958,Create Object,201,Created,Fedora 3 1-1,text,true,292,27957
1371670443543,192,Create Datastream,201,Created,Fedora 3 1-1,text,true,1135,192
1371670443751,174,Update Datastream,200,OK,Fedora 3 1-1,text,true,1058,174
1371670443942,132,Update Datastream,200,OK,Fedora 3 1-1,text,true,1058,132
1371670444093,128,Update Datastream,200,OK,Fedora 3 1-1,text,true,1058,128
1371670444236,145,Update Datastream,200,OK,Fedora 3 1-1,text,true,1058,145
1371670444396,143,Update Datastream,200,OK,Fedora 3 1-1,text,true,1058,143
1371670444546,135,Create Datastream,201,Created,Fedora 3 1-1,text,true,1135,135
1371670444697,156,Update Datastream,200,OK,Fedora 3 1-1,text,true,1058,156
1371670444869,199,Update Datastream,200,OK,Fedora 3 1-1,text,true,1058,199
1371670445083,169,Update Datastream,200,OK,Fedora 3 1-1,text,true,1058,169
1371670445278,146,Update Datastream,200,OK,Fedora 3 1-1,text,true,1058,146
1371670445439,146,Update Datastream,200,OK,Fedora 3 1-1,text,true,1058,145
1371670445590,141,Create Datastream,201,Created,Fedora 3 1-1,text,true,1135,141
1371670445744,149,Update Datastream,200,OK,Fedora 3 1-1,text,true,1058,149
1371670445906,153,Update Datastream,200,OK,Fedora 3 1-1,text,true,1058,153
1371670446072,153,Update Datastream,200,OK,Fedora 3 1-1,text,true,1058,153
1371670446239,197,Update Datastream,200,OK,Fedora 3 1-1,text,true,1058,197
1371670446449,177,Update Datastream,200,OK,Fedora 3 1-1,text,true,1058,177
1371670446632,477,Create Datastream,201,Created,Fedora 3 1-1,text,true,1135,477
1371670447134,151,Update Datastream,200,OK,Fedora 3 1-1,text,true,1058,151
1371670447306,163,Update Datastream,200,OK,Fedora 3 1-1,text,true,1058,163
1371670447482,147,Update Datastream,200,OK,Fedora 3 1-1,text,true,1058,147
1371670447642,145,Update Datastream,200,OK,Fedora 3 1-1,text,true,1058,144
1371670447799,149,Update Datastream,200,OK,Fedora 3 1-1,text,true,1058,149
1371670447953,138,Create Datastream,201,Created,Fedora 3 1-1,text,true,1135,138
1371670448106,192,Update Datastream,200,OK,Fedora 3 1-1,text,true,1058,192
1371670448311,180,Update Datastream,200,OK,Fedora 3 1-1,text,true,1058,180
1371670448505,140,Update Datastream,200,OK,Fedora 3 1-1,text,true,1058,140
1371670448658,199,Update Datastream,200,OK,Fedora 3 1-1,text,true,1058,199
1371670448870,138,Update Datastream,200,OK,Fedora 3 1-1,text,true,1058,138
1371670449014,49,Read Datastream,200,OK,Fedora 3 1-1,text,true,1096376,29
1371670449069,37,Read Datastream,200,OK,Fedora 3 1-1,text,true,1160132,15
1371670449111,34,Read Datastream,200,OK,Fedora 3 1-1,text,true,1090064,19
1371670449156,36,Read Datastream,200,OK,Fedora 3 1-1,text,true,1191007,15
1371670449201,26,Read Datastream,200,OK,Fedora 3 1-1,text,true,1232352,18
