timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,Latency
1371670173897,28065,Create Object,201,Created,Fedora 3 1-1,text,true,292,28064
1371670201970,165,Create Datastream,201,Created,Fedora 3 1-1,text,true,1132,165
1371670202153,111,Update Datastream,200,OK,Fedora 3 1-1,text,true,1055,111
1371670202280,89,Update Datastream,200,OK,Fedora 3 1-1,text,true,1055,89
1371670202385,88,Update Datastream,200,OK,Fedora 3 1-1,text,true,1055,88
1371670202487,94,Update Datastream,200,OK,Fedora 3 1-1,text,true,1055,94
1371670202600,95,Update Datastream,200,OK,Fedora 3 1-1,text,true,1055,95
1371670202701,96,Create Datastream,201,Created,Fedora 3 1-1,text,true,1132,96
1371670202811,99,Update Datastream,200,OK,Fedora 3 1-1,text,true,1055,99
1371670202924,100,Update Datastream,200,OK,Fedora 3 1-1,text,true,1055,100
1371670203038,107,Update Datastream,200,OK,Fedora 3 1-1,text,true,1055,107
1371670203161,125,Update Datastream,200,OK,Fedora 3 1-1,text,true,1055,125
1371670203300,103,Update Datastream,200,OK,Fedora 3 1-1,text,true,1055,103
1371670203410,112,Create Datastream,201,Created,Fedora 3 1-1,text,true,1132,112
1371670203538,110,Update Datastream,200,OK,Fedora 3 1-1,text,true,1055,110
1371670203664,175,Update Datastream,200,OK,Fedora 3 1-1,text,true,1055,175
1371670203855,112,Update Datastream,200,OK,Fedora 3 1-1,text,true,1055,112
1371670203980,123,Update Datastream,200,OK,Fedora 3 1-1,text,true,1055,123
1371670204130,127,Update Datastream,200,OK,Fedora 3 1-1,text,true,1055,127
1371670204262,102,Create Datastream,201,Created,Fedora 3 1-1,text,true,1132,102
1371670204379,112,Update Datastream,200,OK,Fedora 3 1-1,text,true,1055,112
1371670204504,106,Update Datastream,200,OK,Fedora 3 1-1,text,true,1055,106
1371670204624,99,Update Datastream,200,OK,Fedora 3 1-1,text,true,1055,99
1371670204737,99,Update Datastream,200,OK,Fedora 3 1-1,text,true,1055,99
1371670204850,99,Update Datastream,200,OK,Fedora 3 1-1,text,true,1055,99
1371670204955,98,Create Datastream,201,Created,Fedora 3 1-1,text,true,1132,98
1371670205067,144,Update Datastream,200,OK,Fedora 3 1-1,text,true,1055,144
1371670205224,136,Update Datastream,200,OK,Fedora 3 1-1,text,true,1055,136
1371670205373,94,Update Datastream,200,OK,Fedora 3 1-1,text,true,1055,94
1371670205483,97,Update Datastream,200,OK,Fedora 3 1-1,text,true,1055,97
1371670205592,128,Update Datastream,200,OK,Fedora 3 1-1,text,true,1055,128
1371670205725,34,Read Datastream,200,OK,Fedora 3 1-1,text,true,8824,34
1371670205765,24,Read Datastream,200,OK,Fedora 3 1-1,text,true,9322,24
1371670205794,15,Read Datastream,200,OK,Fedora 3 1-1,text,true,8774,15
1371670205814,14,Read Datastream,200,OK,Fedora 3 1-1,text,true,9563,14
1371670205836,32,Read Datastream,200,OK,Fedora 3 1-1,text,true,9886,27
1371670205890,170,Read Object,200,OK,Fedora 3 1-1,text,true,2827,170
1371670206065,83,Delete Object,200,OK,Fedora 3 1-1,text,true,235,83
1371670206155,118,Create Object,201,Created,Fedora 3 1-1,text,true,292,118
1371670206278,50,Create Datastream,201,Created,Fedora 3 1-1,text,true,1132,50
1371670206340,46,Update Datastream,200,OK,Fedora 3 1-1,text,true,1055,46
1371670206398,51,Update Datastream,200,OK,Fedora 3 1-1,text,true,1055,50
1371670206461,49,Update Datastream,200,OK,Fedora 3 1-1,text,true,1055,49
1371670206522,67,Update Datastream,200,OK,Fedora 3 1-1,text,true,1055,67
1371670206605,51,Update Datastream,200,OK,Fedora 3 1-1,text,true,1055,51
1371670206661,53,Create Datastream,201,Created,Fedora 3 1-1,text,true,1132,53
1371670206727,52,Update Datastream,200,OK,Fedora 3 1-1,text,true,1055,52
1371670206793,53,Update Datastream,200,OK,Fedora 3 1-1,text,true,1055,53
1371670206858,54,Update Datastream,200,OK,Fedora 3 1-1,text,true,1055,54
1371670206924,68,Update Datastream,200,OK,Fedora 3 1-1,text,true,1055,68
1371670207005,64,Update Datastream,200,OK,Fedora 3 1-1,text,true,1055,64
1371670207074,57,Create Datastream,201,Created,Fedora 3 1-1,text,true,1132,57
