timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,Latency
1366831787204,314,Create Object,201,Created,Fedora 4 1-1,text,true,207,313
1366831787798,8,Create Object,201,Created,Fedora 4 1-23,text,true,209,7
1366831787230,604,Create Object,201,Created,Fedora 4 1-2,text,true,207,604
1366831787521,468,Create Datastream,201,Created,Fedora 4 1-1,,true,215,468
1366831787263,757,Create Object,201,Created,Fedora 4 1-3,text,true,207,757
1366831787808,220,Create Datastream,201,Created,Fedora 4 1-23,,true,216,220
1366831787996,361,Update Datastream,201,Created,Fedora 4 1-1,,true,215,361
1366831787836,550,Create Datastream,201,Created,Fedora 4 1-2,,true,215,550
1366831787288,1204,Create Object,201,Created,Fedora 4 1-4,text,true,207,1204
1366831788034,735,Update Datastream,201,Created,Fedora 4 1-23,,true,216,735
1366831788022,828,Create Datastream,201,Created,Fedora 4 1-3,,true,215,828
1366831788363,673,Update Datastream,201,Created,Fedora 4 1-1,,true,215,673
1366831788393,738,Update Datastream,201,Created,Fedora 4 1-2,,true,215,738
1366831787507,1855,Create Object,201,Created,Fedora 4 1-12,text,true,209,1855
1366831788776,673,Update Datastream,201,Created,Fedora 4 1-23,,true,216,673
1366831788494,981,Create Datastream,201,Created,Fedora 4 1-4,,true,215,981
1366831788857,685,Update Datastream,201,Created,Fedora 4 1-3,,true,215,685
1366831789042,571,Update Datastream,201,Created,Fedora 4 1-1,,true,215,571
1366831789138,554,Update Datastream,201,Created,Fedora 4 1-2,,true,215,554
1366831787342,2491,Create Object,201,Created,Fedora 4 1-6,text,true,207,2491
1366831789456,483,Update Datastream,201,Created,Fedora 4 1-23,,true,216,483
1366831789365,577,Create Datastream,201,Created,Fedora 4 1-12,,true,216,577
1366831789482,567,Update Datastream,201,Created,Fedora 4 1-4,,true,215,567
1366831789549,563,Update Datastream,201,Created,Fedora 4 1-3,,true,215,563
1366831789620,562,Update Datastream,201,Created,Fedora 4 1-1,,true,215,562
1366831789698,618,Update Datastream,201,Created,Fedora 4 1-2,,true,215,618
1366831787825,2615,Create Object,201,Created,Fedora 4 1-24,text,true,209,2615
1366831789949,888,Update Datastream,201,Created,Fedora 4 1-12,,true,216,888
1366831789835,1017,Create Datastream,201,Created,Fedora 4 1-6,,true,215,1017
1366831789946,964,Update Datastream,201,Created,Fedora 4 1-23,,true,216,964
1366831790056,968,Update Datastream,201,Created,Fedora 4 1-4,,true,215,968
1366831790118,955,Update Datastream,201,Created,Fedora 4 1-3,,true,215,955
1366831790188,962,Update Datastream,201,Created,Fedora 4 1-1,,true,215,962
1366831790323,887,Update Datastream,201,Created,Fedora 4 1-2,,true,215,887
1366831787448,3925,Create Object,201,Created,Fedora 4 1-10,text,true,209,3925
1366831790443,1174,Create Datastream,201,Created,Fedora 4 1-24,,true,216,1174
1366831790858,790,Update Datastream,201,Created,Fedora 4 1-6,,true,215,790
1366831790843,907,Update Datastream,201,Created,Fedora 4 1-12,,true,216,907
1366831790916,952,Update Datastream,201,Created,Fedora 4 1-23,,true,216,952
