timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,Latency
1366828194540,175,Create Object,201,Created,Fedora 4 1-1,text,true,207,175
1366828194553,313,Create Object,201,Created,Fedora 4 1-2,text,true,207,313
1366828194719,251,Create Datastream,201,Created,Fedora 4 1-1,,true,215,251
1366828194567,442,Create Object,201,Created,Fedora 4 1-3,text,true,207,442
1366828194869,281,Create Datastream,201,Created,Fedora 4 1-2,,true,215,281
1366828194580,587,Create Object,201,Created,Fedora 4 1-4,text,true,207,587
1366828194976,275,Update Datastream,201,Created,Fedora 4 1-1,,true,215,275
1366828195157,202,Create Object,201,Created,Fedora 4 1-46,text,true,209,202
1366828195385,6,Create Object,201,Created,Fedora 4 1-63,text,true,209,6
1366828195011,476,Create Datastream,201,Created,Fedora 4 1-3,,true,215,476
1366828194595,919,Create Object,201,Created,Fedora 4 1-5,text,true,207,918
1366828195156,456,Update Datastream,201,Created,Fedora 4 1-2,,true,215,456
1366828194615,1157,Create Object,201,Created,Fedora 4 1-6,text,true,207,1157
1366828195170,688,Create Datastream,201,Created,Fedora 4 1-4,,true,215,688
1366828194761,1163,Create Object,201,Created,Fedora 4 1-17,text,true,209,1163
1366828195257,723,Update Datastream,201,Created,Fedora 4 1-1,,true,215,723
1366828194924,1319,Create Object,201,Created,Fedora 4 1-29,text,true,209,1319
1366828195361,1044,Create Datastream,201,Created,Fedora 4 1-46,,true,216,1044
1366828195236,1257,Create Object,201,Created,Fedora 4 1-52,text,true,209,1257
1366828195393,1132,Create Datastream,201,Created,Fedora 4 1-63,,true,216,1132
1366828195479,1197,Create Object,201,Created,Fedora 4 1-70,text,true,209,1197
1366828195516,1241,Create Datastream,201,Created,Fedora 4 1-5,,true,215,1241
1366828194663,2154,Create Object,201,Created,Fedora 4 1-10,text,true,209,2154
1366828195773,1288,Create Datastream,201,Created,Fedora 4 1-6,,true,215,1288
1366828194815,2276,Create Object,201,Created,Fedora 4 1-21,text,true,209,2276
1366828196245,1072,Create Datastream,201,Created,Fedora 4 1-29,,true,216,1072
1366828195088,2279,Create Object,201,Created,Fedora 4 1-41,text,true,209,2279
1366828196410,1086,Update Datastream,201,Created,Fedora 4 1-46,,true,216,1086
1366828195493,2100,Update Datastream,201,Created,Fedora 4 1-3,,true,215,2100
1366828195619,2165,Update Datastream,201,Created,Fedora 4 1-2,,true,215,2165
1366828196818,1147,Create Datastream,201,Created,Fedora 4 1-10,,true,216,1147
1366828195985,2076,Update Datastream,201,Created,Fedora 4 1-1,,true,215,2076
1366828197067,1162,Update Datastream,201,Created,Fedora 4 1-6,,true,215,1162
1366828197323,1018,Update Datastream,201,Created,Fedora 4 1-29,,true,216,1018
1366828197368,1166,Create Datastream,201,Created,Fedora 4 1-41,,true,216,1166
1366828196532,2112,Update Datastream,201,Created,Fedora 4 1-63,,true,216,2112
1366828196678,2106,Create Datastream,201,Created,Fedora 4 1-70,,true,216,2106
1366828196762,2103,Update Datastream,201,Created,Fedora 4 1-5,,true,215,2103
1366828195358,3602,Create Object,201,Created,Fedora 4 1-61,text,true,209,3602
1366828195863,3112,Update Datastream,201,Created,Fedora 4 1-4,,true,215,3112
1366828194951,4123,Create Object,201,Created,Fedora 4 1-31,text,true,209,4123
1366828197972,1125,Update Datastream,201,Created,Fedora 4 1-10,,true,216,1125
1366828195060,4138,Create Object,201,Created,Fedora 4 1-39,text,true,209,4138
1366828197092,2190,Create Datastream,201,Created,Fedora 4 1-21,,true,216,2190
1366828195200,4179,Create Object,201,Created,Fedora 4 1-49,text,true,209,4178
1366828198348,1062,Update Datastream,201,Created,Fedora 4 1-29,,true,216,1062
1366828195371,4252,Create Object,201,Created,Fedora 4 1-62,text,true,209,4252
1366828196495,3219,Create Datastream,201,Created,Fedora 4 1-52,,true,216,3219
1366828195617,4124,Create Object,201,Created,Fedora 4 1-80,text,true,209,4124
1366828197790,2002,Update Datastream,201,Created,Fedora 4 1-2,,true,215,2002
1366828194734,5145,Create Object,201,Created,Fedora 4 1-15,text,true,209,5145
1366828198790,1120,Update Datastream,201,Created,Fedora 4 1-70,,true,216,1120
1366828194855,5160,Create Object,201,Created,Fedora 4 1-24,text,true,209,5159
1366828195925,4180,Create Datastream,201,Created,Fedora 4 1-17,,true,216,4180
1366828194991,5177,Create Object,201,Created,Fedora 4 1-34,text,true,209,5176
1366828199110,1070,Update Datastream,201,Created,Fedora 4 1-10,,true,216,1070
1366828195169,5132,Create Object,201,Created,Fedora 4 1-47,text,true,209,5132
1366828199203,1185,Create Datastream,201,Created,Fedora 4 1-39,,true,216,1185
1366828195290,5136,Create Object,201,Created,Fedora 4 1-56,text,true,209,5136
1366828199383,1166,Create Datastream,201,Created,Fedora 4 1-49,,true,216,1166
1366828195412,5149,Create Object,201,Created,Fedora 4 1-65,text,true,209,5149
1366828198540,2089,Update Datastream,201,Created,Fedora 4 1-41,,true,216,2089
1366828195547,5183,Create Object,201,Created,Fedora 4 1-75,text,true,209,5183
1366828199627,1183,Create Datastream,201,Created,Fedora 4 1-62,,true,216,1183
1366828194720,6154,Create Object,201,Created,Fedora 4 1-14,text,true,209,6154
1366828199802,1082,Update Datastream,201,Created,Fedora 4 1-2,,true,215,1082
1366828194869,6112,Create Object,201,Created,Fedora 4 1-25,text,true,209,6112
1366828198872,2121,Update Datastream,201,Created,Fedora 4 1-5,,true,215,2121
1366828200019,1106,Create Datastream,201,Created,Fedora 4 1-24,,true,216,1106
1366828200119,1079,Update Datastream,201,Created,Fedora 4 1-17,,true,216,1079
1366828200191,1093,Update Datastream,201,Created,Fedora 4 1-10,,true,216,1093
1366828199292,2105,Update Datastream,201,Created,Fedora 4 1-21,,true,216,2105
1366828200401,1086,Update Datastream,201,Created,Fedora 4 1-39,,true,216,1086
1366828197502,4065,Update Datastream,201,Created,Fedora 4 1-46,,true,216,4064
1366828200561,1079,Update Datastream,201,Created,Fedora 4 1-49,,true,216,1079
1366828200641,1072,Update Datastream,201,Created,Fedora 4 1-41,,true,216,1072
1366828199728,2060,Update Datastream,201,Created,Fedora 4 1-52,,true,216,2060
1366828200821,1050,Update Datastream,201,Created,Fedora 4 1-62,,true,216,1050
1366828200878,1148,Create Datastream,201,Created,Fedora 4 1-14,,true,216,1148
1366828198067,4037,Update Datastream,201,Created,Fedora 4 1-1,,true,215,4037
1366828201139,1060,Update Datastream,201,Created,Fedora 4 1-24,,true,216,1060
1366828201210,1145,Update Datastream,201,Created,Fedora 4 1-17,,true,216,1145
1366828201410,1123,Update Datastream,201,Created,Fedora 4 1-21,,true,216,1123
1366828200566,2158,Create Datastream,201,Created,Fedora 4 1-65,,true,216,2158
1366828201723,1105,Update Datastream,201,Created,Fedora 4 1-41,,true,216,1105
1366828201882,1047,Update Datastream,201,Created,Fedora 4 1-62,,true,216,1047
1366828194978,7962,Create Object,201,Created,Fedora 4 1-33,text,true,209,7961
1366828199921,3119,Update Datastream,201,Created,Fedora 4 1-70,,true,216,3119
1366828194938,8192,Create Object,201,Created,Fedora 4 1-30,text,true,209,8192
1366828202039,1109,Update Datastream,201,Created,Fedora 4 1-14,,true,216,1109
1366828195115,8247,Create Object,201,Created,Fedora 4 1-43,text,true,209,8246
1366828200172,3277,Create Datastream,201,Created,Fedora 4 1-34,,true,216,3277
1366828195398,8131,Create Object,201,Created,Fedora 4 1-64,text,true,209,8130
1366828199421,4139,Update Datastream,201,Created,Fedora 4 1-29,,true,216,4139
1366828195520,8164,Create Object,201,Created,Fedora 4 1-73,text,true,209,8164
1366828201580,2119,Update Datastream,201,Created,Fedora 4 1-46,,true,216,2119
1366828194690,9126,Create Object,201,Created,Fedora 4 1-12,text,true,209,9126
1366828202738,1084,Update Datastream,201,Created,Fedora 4 1-65,,true,216,1084
1366828202840,1178,Update Datastream,201,Created,Fedora 4 1-41,,true,216,1178
1366828194801,9227,Create Object,201,Created,Fedora 4 1-20,text,true,209,9226
1366828203051,1057,Update Datastream,201,Created,Fedora 4 1-70,,true,216,1057
1366828195023,9248,Create Object,201,Created,Fedora 4 1-36,text,true,209,9248
1366828202118,2162,Update Datastream,201,Created,Fedora 4 1-1,,true,215,2162
1366828195263,9157,Create Object,201,Created,Fedora 4 1-54,text,true,209,9157
1366828201299,3135,Update Datastream,201,Created,Fedora 4 1-10,,true,216,3135
1366828195425,9178,Create Object,201,Created,Fedora 4 1-66,text,true,209,9178
1366828200430,4294,Create Datastream,201,Created,Fedora 4 1-56,,true,216,4294
1366828195604,9185,Create Object,201,Created,Fedora 4 1-79,text,true,209,9185
1366828200734,4205,Create Datastream,201,Created,Fedora 4 1-75,,true,216,4205
1366828194774,10261,Create Object,201,Created,Fedora 4 1-18,text,true,209,10261
1366828202941,2199,Update Datastream,201,Created,Fedora 4 1-62,,true,216,2199
1366828203160,2095,Update Datastream,201,Created,Fedora 4 1-14,,true,216,2095
1366828195032,10247,Create Object,201,Created,Fedora 4 1-37,text,true,209,10247
