timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,Latency
1366830470640,164,Create Object,201,Created,Fedora 4 1-1,text,true,207,164
1366830470819,239,Create Datastream,201,Created,Fedora 4 1-1,,true,215,239
1366830471097,175,Update Datastream,201,Created,Fedora 4 1-1,,true,215,175
1366830471293,130,Update Datastream,201,Created,Fedora 4 1-1,,true,215,130
1366830471442,105,Update Datastream,201,Created,Fedora 4 1-1,,true,215,105
1366830471564,209,Update Datastream,201,Created,Fedora 4 1-1,,true,215,209
1366830471795,130,Update Datastream,201,Created,Fedora 4 1-1,,true,215,130
1366830471941,141,Update Datastream,201,Created,Fedora 4 1-1,,true,215,141
1366830472100,143,Update Datastream,201,Created,Fedora 4 1-1,,true,215,143
1366830472260,122,Update Datastream,201,Created,Fedora 4 1-1,,true,215,122
1366830472401,140,Update Datastream,201,Created,Fedora 4 1-1,,true,215,140
1366830472560,145,Update Datastream,201,Created,Fedora 4 1-1,,true,215,145
1366830472714,229,Create Datastream,201,Created,Fedora 4 1-1,,true,215,229
1366830472961,158,Update Datastream,201,Created,Fedora 4 1-1,,true,215,158
1366830473139,120,Update Datastream,201,Created,Fedora 4 1-1,,true,215,120
1366830473279,151,Update Datastream,201,Created,Fedora 4 1-1,,true,215,151
1366830473450,142,Update Datastream,201,Created,Fedora 4 1-1,,true,215,142
1366830473611,135,Update Datastream,201,Created,Fedora 4 1-1,,true,215,135
1366830473763,132,Update Datastream,201,Created,Fedora 4 1-1,,true,215,132
1366830473912,148,Update Datastream,201,Created,Fedora 4 1-1,,true,215,148
1366830474080,138,Update Datastream,201,Created,Fedora 4 1-1,,true,215,138
1366830474238,132,Update Datastream,201,Created,Fedora 4 1-1,,true,215,132
1366830474388,126,Update Datastream,201,Created,Fedora 4 1-1,,true,215,126
1366830474523,237,Create Datastream,201,Created,Fedora 4 1-1,,true,215,237
1366830474778,135,Update Datastream,201,Created,Fedora 4 1-1,,true,215,135
1366830474931,148,Update Datastream,201,Created,Fedora 4 1-1,,true,215,148
1366830475099,149,Update Datastream,201,Created,Fedora 4 1-1,,true,215,149
1366830475268,126,Update Datastream,201,Created,Fedora 4 1-1,,true,215,126
1366830475410,151,Update Datastream,201,Created,Fedora 4 1-1,,true,215,151
1366830475579,134,Update Datastream,201,Created,Fedora 4 1-1,,true,215,134
1366830475730,133,Update Datastream,201,Created,Fedora 4 1-1,,true,215,133
1366830475880,135,Update Datastream,201,Created,Fedora 4 1-1,,true,215,135
1366830476030,136,Update Datastream,201,Created,Fedora 4 1-1,,true,215,136
1366830476186,138,Update Datastream,201,Created,Fedora 4 1-1,,true,215,138
1366830476333,220,Create Datastream,201,Created,Fedora 4 1-1,,true,215,220
1366830476570,174,Update Datastream,201,Created,Fedora 4 1-1,,true,215,174
1366830476760,129,Update Datastream,201,Created,Fedora 4 1-1,,true,215,129
1366830476908,115,Update Datastream,201,Created,Fedora 4 1-1,,true,215,115
1366830477039,124,Update Datastream,201,Created,Fedora 4 1-1,,true,215,124
1366830477179,121,Update Datastream,201,Created,Fedora 4 1-1,,true,215,121
1366830477318,144,Update Datastream,201,Created,Fedora 4 1-1,,true,215,144
1366830477479,142,Update Datastream,201,Created,Fedora 4 1-1,,true,215,142
1366830477638,150,Update Datastream,201,Created,Fedora 4 1-1,,true,215,150
1366830477807,128,Update Datastream,201,Created,Fedora 4 1-1,,true,215,128
1366830477950,138,Update Datastream,201,Created,Fedora 4 1-1,,true,215,138
1366830478099,226,Create Datastream,201,Created,Fedora 4 1-1,,true,215,226
1366830478340,134,Update Datastream,201,Created,Fedora 4 1-1,,true,215,134
1366830478489,121,Update Datastream,201,Created,Fedora 4 1-1,,true,215,121
1366830478628,136,Update Datastream,201,Created,Fedora 4 1-1,,true,215,135
1366830478780,126,Update Datastream,201,Created,Fedora 4 1-1,,true,215,126
1366830478921,152,Update Datastream,201,Created,Fedora 4 1-1,,true,215,152
1366830479089,134,Update Datastream,201,Created,Fedora 4 1-1,,true,215,134
1366830479239,143,Update Datastream,201,Created,Fedora 4 1-1,,true,215,143
1366830479399,160,Update Datastream,201,Created,Fedora 4 1-1,,true,215,160
1366830479577,125,Update Datastream,201,Created,Fedora 4 1-1,,true,215,125
1366830479718,141,Update Datastream,201,Created,Fedora 4 1-1,,true,215,141
1366830479870,228,Create Datastream,201,Created,Fedora 4 1-1,,true,215,228
1366830480118,153,Update Datastream,201,Created,Fedora 4 1-1,,true,215,153
1366830480289,142,Update Datastream,201,Created,Fedora 4 1-1,,true,215,142
1366830480449,134,Update Datastream,201,Created,Fedora 4 1-1,,true,215,134
1366830480600,114,Update Datastream,201,Created,Fedora 4 1-1,,true,215,114
1366830480730,121,Update Datastream,201,Created,Fedora 4 1-1,,true,215,121
1366830480868,140,Update Datastream,201,Created,Fedora 4 1-1,,true,215,140
1366830481026,120,Update Datastream,201,Created,Fedora 4 1-1,,true,215,120
1366830481165,115,Update Datastream,201,Created,Fedora 4 1-1,,true,215,115
1366830481297,111,Update Datastream,201,Created,Fedora 4 1-1,,true,215,111
1366830481426,113,Update Datastream,201,Created,Fedora 4 1-1,,true,215,113
1366830481550,218,Create Datastream,201,Created,Fedora 4 1-1,,true,215,218
1366830481786,132,Update Datastream,201,Created,Fedora 4 1-1,,true,215,132
1366830481937,108,Update Datastream,201,Created,Fedora 4 1-1,,true,215,108
1366830482059,144,Update Datastream,201,Created,Fedora 4 1-1,,true,215,144
1366830482219,152,Update Datastream,201,Created,Fedora 4 1-1,,true,215,152
1366830482388,154,Update Datastream,201,Created,Fedora 4 1-1,,true,215,154
1366830482558,156,Update Datastream,201,Created,Fedora 4 1-1,,true,215,156
1366830482729,162,Update Datastream,201,Created,Fedora 4 1-1,,true,215,162
