timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,Latency
1366822607995,140,Create Object,201,Created,Fedora 4 1-1,text,true,207,140
1366822608143,172,Create Datastream,201,Created,Fedora 4 1-1,,true,215,172
1366822608227,136,Create Object,201,Created,Fedora 4 1-2,text,true,207,136
1366822608325,98,Update Datastream,201,Created,Fedora 4 1-1,,true,215,98
1366822608370,210,Create Datastream,201,Created,Fedora 4 1-2,,true,215,210
1366822608428,193,Create Object,201,Created,Fedora 4 1-3,text,true,207,192
1366822608435,270,Update Datastream,201,Created,Fedora 4 1-1,,true,215,270
1366822608629,170,Create Object,201,Created,Fedora 4 1-4,text,true,207,170
1366822608593,216,Update Datastream,201,Created,Fedora 4 1-2,,true,215,216
1366822608629,333,Create Datastream,201,Created,Fedora 4 1-3,,true,215,333
1366822608829,158,Create Object,201,Created,Fedora 4 1-5,text,true,207,158
1366822608722,322,Update Datastream,201,Created,Fedora 4 1-1,,true,215,322
1366822608808,379,Create Datastream,201,Created,Fedora 4 1-4,,true,215,379
1366822608817,453,Update Datastream,201,Created,Fedora 4 1-2,,true,215,453
1366822608974,395,Update Datastream,201,Created,Fedora 4 1-3,,true,215,395
1366822608993,512,Create Datastream,201,Created,Fedora 4 1-5,,true,215,512
1366822609061,524,Update Datastream,201,Created,Fedora 4 1-1,,true,215,524
1366822609202,480,Update Datastream,201,Created,Fedora 4 1-4,,true,215,480
1366822609284,502,Update Datastream,201,Created,Fedora 4 1-2,,true,215,502
1366822609383,484,Update Datastream,201,Created,Fedora 4 1-3,,true,215,484
1366822609521,432,Update Datastream,201,Created,Fedora 4 1-5,,true,215,432
1366822609601,427,Update Datastream,201,Created,Fedora 4 1-1,,true,215,427
1366822609694,443,Update Datastream,201,Created,Fedora 4 1-4,,true,215,443
1366822609801,422,Update Datastream,201,Created,Fedora 4 1-2,,true,215,422
1366822609882,436,Update Datastream,201,Created,Fedora 4 1-3,,true,215,436
1366822609965,432,Update Datastream,201,Created,Fedora 4 1-5,,true,215,432
1366822610042,458,Update Datastream,201,Created,Fedora 4 1-1,,true,215,458
1366822610152,434,Update Datastream,201,Created,Fedora 4 1-4,,true,215,434
1366822610235,441,Update Datastream,201,Created,Fedora 4 1-2,,true,215,441
1366822610332,426,Update Datastream,201,Created,Fedora 4 1-3,,true,215,426
1366822610412,424,Update Datastream,201,Created,Fedora 4 1-5,,true,215,424
1366822610513,401,Update Datastream,201,Created,Fedora 4 1-1,,true,215,401
1366822610601,391,Update Datastream,201,Created,Fedora 4 1-4,,true,215,391
1366822610691,377,Update Datastream,201,Created,Fedora 4 1-2,,true,215,377
1366822610772,370,Update Datastream,201,Created,Fedora 4 1-3,,true,215,370
1366822610852,360,Update Datastream,201,Created,Fedora 4 1-5,,true,215,360
1366822610930,354,Update Datastream,201,Created,Fedora 4 1-1,,true,215,354
1366822611004,362,Update Datastream,201,Created,Fedora 4 1-4,,true,215,362
1366822611082,364,Update Datastream,201,Created,Fedora 4 1-2,,true,215,364
1366822611154,364,Update Datastream,201,Created,Fedora 4 1-3,,true,215,364
1366822611224,364,Update Datastream,201,Created,Fedora 4 1-5,,true,215,364
1366822611301,367,Update Datastream,201,Created,Fedora 4 1-1,,true,215,367
1366822611382,360,Update Datastream,201,Created,Fedora 4 1-4,,true,215,360
1366822611462,639,Update Datastream,201,Created,Fedora 4 1-2,,true,215,639
1366822611533,652,Update Datastream,201,Created,Fedora 4 1-3,,true,215,652
1366822611602,655,Update Datastream,201,Created,Fedora 4 1-5,,true,215,655
1366822611682,656,Update Datastream,201,Created,Fedora 4 1-1,,true,215,656
1366822611754,675,Update Datastream,201,Created,Fedora 4 1-4,,true,215,675
1366822612114,385,Update Datastream,201,Created,Fedora 4 1-2,,true,215,385
1366822612201,369,Update Datastream,201,Created,Fedora 4 1-3,,true,215,369
1366822612272,376,Update Datastream,201,Created,Fedora 4 1-5,,true,215,376
1366822612346,470,Create Datastream,201,Created,Fedora 4 1-1,,true,215,470
1366822612442,434,Update Datastream,201,Created,Fedora 4 1-4,,true,215,434
1366822612513,438,Update Datastream,201,Created,Fedora 4 1-2,,true,215,438
1366822612583,434,Update Datastream,201,Created,Fedora 4 1-3,,true,215,434
1366822612662,420,Update Datastream,201,Created,Fedora 4 1-5,,true,215,420
1366822612831,324,Update Datastream,201,Created,Fedora 4 1-1,,true,215,324
1366822612891,336,Update Datastream,201,Created,Fedora 4 1-4,,true,215,336
1366822612959,409,Create Datastream,201,Created,Fedora 4 1-2,,true,215,409
1366822613032,424,Update Datastream,201,Created,Fedora 4 1-3,,true,215,424
1366822613094,429,Update Datastream,201,Created,Fedora 4 1-5,,true,215,429
1366822613171,422,Update Datastream,201,Created,Fedora 4 1-1,,true,215,422
1366822613242,422,Update Datastream,201,Created,Fedora 4 1-4,,true,215,422
1366822613383,367,Update Datastream,201,Created,Fedora 4 1-2,,true,215,367
1366822613464,441,Create Datastream,201,Created,Fedora 4 1-3,,true,215,441
1366822613534,438,Update Datastream,201,Created,Fedora 4 1-5,,true,215,438
1366822613604,442,Update Datastream,201,Created,Fedora 4 1-1,,true,215,442
1366822613672,515,Create Datastream,201,Created,Fedora 4 1-4,,true,215,515
1366822613763,498,Update Datastream,201,Created,Fedora 4 1-2,,true,215,498
1366822613921,424,Update Datastream,201,Created,Fedora 4 1-3,,true,215,424
1366822613979,500,Create Datastream,201,Created,Fedora 4 1-5,,true,215,500
1366822614061,488,Update Datastream,201,Created,Fedora 4 1-1,,true,215,488
1366822614202,431,Update Datastream,201,Created,Fedora 4 1-4,,true,215,431
